1.306799073973981606e+01,1.483286345035982023e+01
1.360279699846308432e+01,1.220295198971653505e+01
1.268816488185227875e+01,1.581141680713468922e+01
1.388291727981214585e+01,1.411808370066965423e+01
1.401648221611299761e+01,1.433509982485053413e+01
1.536576550135049324e+01,1.582610475260424465e+01
1.357764756126836225e+01,1.488045533202498305e+01
1.339189242085010179e+01,1.434497756139910685e+01
1.369362090262048426e+01,1.592189939882443284e+01
1.287853442397186754e+01,1.320174479842375348e+01
1.369916365173765449e+01,1.541800069841461251e+01
1.401609081001447521e+01,1.582165925226776260e+01
1.458996504649609882e+01,1.638090675134464291e+01
1.500784342040605601e+01,1.550954333819685083e+01
1.405950746445451749e+01,1.375788684204650636e+01
1.446114683681013702e+01,1.334425721343065518e+01
1.464474777063343147e+01,1.503905866347515818e+01
1.385478898285456850e+01,1.586614260965412093e+01
1.428141750971209767e+01,1.402340696081206595e+01
1.493304554162802766e+01,1.432639552072926570e+01
1.376930806789190420e+01,1.651310530416839484e+01
1.344404345182866933e+01,1.507922662749322917e+01
1.403179285933530451e+01,1.440986664465888012e+01
1.381946840229292661e+01,1.558676798397278773e+01
1.650656640573653178e+01,1.522029747467541583e+01
1.220423230665472047e+01,1.432106064914233201e+01
1.488192989489809648e+01,1.636162230554352348e+01
1.516030999546341107e+01,1.514972042192440860e+01
1.178759609450762369e+01,1.455034168613148360e+01
1.288388298331716975e+01,1.457250347912668609e+01
1.362023705917704852e+01,1.642369250161394589e+01
1.453049363223478707e+01,1.544664319460540725e+01
1.264616608049997559e+01,1.510838775257841071e+01
1.554763373107359037e+01,1.643238820991157922e+01
1.440076997748280263e+01,1.521258204276163717e+01
1.521058389990947823e+01,1.493547994178749327e+01
1.506173440367517813e+01,1.511740665636805225e+01
1.486214589875373271e+01,1.470177771082854079e+01
1.540451989437227276e+01,1.534490711864666856e+01
1.379430574831448020e+01,1.468727111247282302e+01
1.463390271757003447e+01,1.630082803685785464e+01
1.245687580804446171e+01,1.554617986485219028e+01
1.399759772841731298e+01,1.673594542008408581e+01
1.293253733568771580e+01,1.262389976814523962e+01
1.370345190616538567e+01,1.471480993356160560e+01
1.312395594125502640e+01,1.544848980937746674e+01
1.381691009423219008e+01,1.409233539217894204e+01
1.302489337092877975e+01,1.425050251544228352e+01
1.453425534561566046e+01,1.576596516545383864e+01
1.325186260458783494e+01,1.632252318856980366e+01
1.323657554891477162e+01,1.533696609589176774e+01
1.212971315955380014e+01,1.266688846478063901e+01
1.438088735563029630e+01,1.603087164666765219e+01
1.598239721601976449e+01,1.552399453253036832e+01
1.375107909980303234e+01,1.364320737566978714e+01
1.335730012174231085e+01,1.342431786138273608e+01
1.308559089708043111e+01,1.486775905977196643e+01
1.361173302162959864e+01,1.486806413838196228e+01
1.517761737094850361e+01,1.415354188009321135e+01
1.415456588767871615e+01,1.528746897631644686e+01
1.322531906267952984e+01,1.395985469655379596e+01
1.394151500958564149e+01,1.476023193066396466e+01
1.539066478902675073e+01,1.571412823472551246e+01
1.317642606705517672e+01,1.367395694240669179e+01
1.338689005901117213e+01,1.466536821990745132e+01
1.515888821036137202e+01,1.478211270885843476e+01
1.455599224830757521e+01,1.404946255637683983e+01
1.462692885570043089e+01,1.429592015439668451e+01
1.328624407169680843e+01,1.565812606694389686e+01
1.381548235151790216e+01,1.417169431458929552e+01
1.431098964190939782e+01,1.625419059506493014e+01
1.353597112272296599e+01,1.577020127180871256e+01
1.480103055297733405e+01,1.381813140471320978e+01
1.377274485542838711e+01,1.464955360893938163e+01
1.376510156692244280e+01,1.502311286948475022e+01
1.405349835921093593e+01,1.393946896423696913e+01
1.530905390162218360e+01,1.604190604522436558e+01
1.315523771144825460e+01,1.692122116801879983e+01
1.269940390796504914e+01,1.399916733869651253e+01
1.436799225375679789e+01,1.675782353966251037e+01
1.326325418531770062e+01,1.409898705600851088e+01
1.191253508924008742e+01,1.461325734486843864e+01
1.337000592461161474e+01,1.518268143261131264e+01
1.599450697482096828e+01,1.545329382836010268e+01
1.415764860588238427e+01,1.377083846575648884e+01
1.496982662482653126e+01,1.559222552688896002e+01
1.475068711060736959e+01,1.546889187883477668e+01
1.333027919659259375e+01,1.434699591207668590e+01
1.305002153442813118e+01,1.468726188711367264e+01
1.377642646984253361e+01,1.423618563920568292e+01
1.517426585206286127e+01,1.550957491190890103e+01
1.421251759323551944e+01,1.508270517066944194e+01
1.382089482923981905e+01,1.561146315929324935e+01
1.412355955034152011e+01,1.495509753853501422e+01
1.454752171050363785e+01,1.485861945287413022e+01
1.409944359402792458e+01,1.603131199865158862e+01
1.457730180008497811e+01,1.425667659137450904e+01
1.452331832390665411e+01,1.423004998866420046e+01
1.430044704017982582e+01,1.526643299159799483e+01
1.455839285912062131e+01,1.548691913661182618e+01
1.422494186934391891e+01,1.586117827216267351e+01
1.204029344338110619e+01,1.334483350304918936e+01
1.307931049306771776e+01,9.347878119065356373e+00
2.172713402155870099e+01,4.126232224310076191e+00
1.247662881589319817e+01,1.445936966540359592e+01
1.958257277238769944e+01,1.041161899677729608e+01
2.333986752737173020e+01,1.629887355272052929e+01
1.826118843838630212e+01,1.797830899578729813e+01
4.752612823293771882e+00,2.435040724802435008e+01
