1.219142730402600350e+01,-1.196936214474060733e+01,1.251007625440126958e+01,-1.949191722010932537e+01,-7.500747520898052301e-01,1.271895350066332675e+01,-6.465781061011141695e+00,8.333363684554321082e+00,-4.673284213268097176e+00,5.793479933805693705e+00,-3.795970990607031581e-01
8.684487743552804062e+00,-1.720566042110081639e+01,2.303190452134594324e+01,-1.242599326581845531e+01,4.513047628463355387e+00,1.235525143544220228e+01,-9.150408767466394977e+00,-9.238116034026461421e+00,-1.554899613079690113e+01,-4.526246170376285072e+00,5.982916059370992912e-01
2.151347492249536941e+01,-1.061286038867986825e+01,2.367740297287113194e+01,1.681955763501949974e-01,-8.799413858702900271e-01,6.621142598961100134e+00,-1.301210725772438792e+01,-9.890306031234516126e+00,-8.424209252330545183e+00,1.184869965115112755e+01,6.423988983579183909e+00
-3.527501047537664469e+00,-1.026391272901416052e+01,2.400662864235288652e+01,7.668461868540759951e+00,-9.847608569955291102e+00,-7.253198405496929624e+00,-8.800515078532409774e+00,1.608349728708706650e+01,-4.925931745235740955e+00,-9.048166464563871969e+00,1.388380765062165345e+01
1.241170635443993575e+01,3.150958583953302750e+00,1.482773368658124369e+01,-1.048267165609269469e+01,-8.250082231351804296e+00,-7.982697659349620167e+00,-2.076691820133555666e+01,3.068947594479761776e+01,4.622547100206719328e+00,1.223475096859459832e+01,2.316729410857472971e+01
2.094675382543250208e+01,1.048170375687380584e+00,8.296324348516435521e+00,-2.595041635789373302e+00,-1.406196965216464179e+01,8.776610676515190335e+00,-2.188606752538412792e+01,9.769263908597247692e+00,-2.007112970082426529e+01,1.387190556378228479e+01,4.197881148948204633e+00
9.666314325330588986e+00,-1.741705764687682390e+01,3.019307705363343786e+01,-1.072103739193700633e+01,1.152963827617588066e+01,1.760969484376852279e+01,-1.457166907597602545e+01,4.854439342298131344e+00,2.421182860997168618e-01,1.107933761415278262e+01,1.191497464765540748e+01
1.495923548404709091e+00,7.727097544373009441e-01,1.364150612388346673e+00,-3.464293342993014058e+00,-5.969453521316356870e-01,7.780570131085307040e+00,-1.670362164126855475e+01,-6.365599850210097443e-01,-1.244026971454831809e+01,6.461256366420523811e+00,1.808172968155463778e+01
1.678385594390131885e+01,-4.922667677535988773e+00,1.116239264445133017e+01,-2.253495099155686887e+01,-6.120979315975364266e+00,8.298790064845951164e+00,-1.483902396810322166e+01,6.664589902767071194e+00,-3.925387290278731900e+00,1.321941233846299824e+01,2.459353512435865419e+00
1.471008364750513309e+01,-1.105118257047952213e+01,1.308829949780446000e+01,-2.160981516344249442e+01,-7.784736464418697821e-01,8.975099745621134772e+00,-7.957581872021291858e+00,5.756166771046332009e+00,-4.110367423482178317e+00,7.047375582672660066e+00,-7.644232178056556748e+00
2.008591390677850974e+00,-1.743223435874397609e+01,1.439488324247927586e+01,9.529977222826950367e+00,-1.272415014224690566e+01,1.158842745668615315e+01,-3.248722506457991432e+00,1.818291663938105174e+01,-5.754974985105657304e+00,-4.613237033920968067e+00,5.461424063996760836e+00
-1.845593637150102495e+00,2.839212045749494706e+00,1.864260578706850424e+01,-3.455245424600852822e+00,-4.435891707108696735e+00,1.204472906268938637e+01,-1.132443765278771153e+01,2.012976687271486398e+01,-1.791782903463777998e+00,-1.405108556824950661e+01,1.614007374005983309e+01
2.050673282161055511e+01,-1.746643062745700803e+00,2.114655863038142414e+01,-2.753718518509777269e+01,-9.624690335789463091e+00,2.472854745613634009e+01,-1.873214697849772392e+01,8.330861847541221721e+00,-3.971579021402451559e-01,9.197245243769883061e+00,9.742637637200314060e+00
4.878028387548600797e+00,-4.515047216860311963e+00,2.455059573685812069e+01,-9.564124441510706731e+00,-1.073639176816754137e+01,5.346179337178215363e+00,-7.803366666702399534e+00,-8.264434720378828203e-01,-9.361844368617546763e+00,1.425576079889963932e+00,1.045535923317160787e+01
5.127032840490938881e+00,-1.851713722968030140e+01,1.142248023802035561e+01,-2.899340794672905020e+01,-5.797959559352752201e+00,-1.598921457493583809e+01,-1.203975260604060615e+01,3.129668062615104418e+01,8.203207622219306216e+00,8.035667546483569623e+00,1.951968048944332779e+01
1.149161896206720357e+01,-3.159448225238159047e+00,1.825117802431225300e+01,-1.596972662901170992e+01,-8.123835615553428369e+00,1.158455784205497530e+01,4.148067784674585923e+00,6.931654935684965935e+00,-6.034890342468274937e+00,1.595474800695041218e+00,6.125693873096325959e+00
4.176031666752967553e+00,-1.145815741775910368e+01,2.968192063742033326e+01,-1.233880090154433695e+01,-7.525958320590923734e+00,1.011125462142150511e+01,-5.706058274632660243e+00,-4.351756322612245320e+00,-3.272868845109998759e+00,1.514966209333140412e+01,5.603818138000550064e+00
1.495119261352605733e+01,-5.173292320557205670e+00,2.138642828976841059e+01,-1.114404095353092217e+01,-1.618338177649157927e+01,-3.345866711450380393e+00,3.758696764508536958e+00,1.765069426528481245e+01,-6.772746435899841266e+00,-7.289061636259178023e+00,-4.797713304860042882e+00
7.804613860230436906e+00,2.460121526667270686e+00,1.865996227703600852e+01,-3.942052907496929492e+00,-9.064326700314886409e-01,5.232550046336325700e+00,-9.916366882497481328e+00,1.096598353076485211e+01,-1.309109763069190180e+01,-6.828530037238949024e-01,1.961298056405505719e+01
1.047549905396150294e+01,-8.651014503339382600e+00,1.637653321368761894e+01,-2.489902551820178545e+01,-5.712728311805161496e+00,1.505916445320306529e+01,-8.171534728733131914e-01,1.779155505981464813e+01,-1.298639955321532113e+01,-1.973712521338437886e+00,1.792605316692819173e+01
3.237431371460337992e+00,-6.961588168541286592e+00,1.355874571591557931e+01,-1.017353618049941844e+00,-8.368765912629880788e+00,1.921531321979631457e+01,-1.548571408992226672e+00,1.448620115908755501e+00,-2.875087560205011883e-01,1.486249710608429808e+01,9.333821063542620422e+00
2.444284893356924560e+00,-2.389774571036813455e+01,7.785228745096564040e+00,-6.005896174069305538e+00,-1.668114385423209711e+01,8.499614475787630852e+00,4.717422823296843148e+00,1.321113335567805436e+01,-6.014481507276819627e+00,-5.011627963617348858e-01,3.432661468156233298e+00
-3.507598540533284570e+00,-1.587672125216821328e+00,6.077287920009368349e+00,-1.258921359766159753e+01,-2.074753298397142842e+01,1.913019088049632899e+01,-2.287337684462372778e+01,1.547950620445468672e+01,-9.961391260733767794e+00,-4.333456123131774085e+00,1.618341603188763500e+01
1.162200638111223938e+01,-2.297234459516737104e-01,1.000582340269699877e+01,-9.700728975894897133e+00,-1.476549256424541134e+01,2.693357758047505257e+01,-9.299882208176040166e+00,1.310917091715419147e+01,8.976218395582584719e+00,8.157170004758492965e+00,1.866306389299528945e+01
6.853159018232665822e+00,-1.571649135028343025e+00,1.273923305753691082e+01,-5.077402167600417293e+00,-9.192524678022707008e+00,3.766440008588227251e+00,-2.811142945942597393e+00,1.476021230477606494e+01,-2.717809302161473539e+00,5.078981064352669605e+00,1.244551223290091002e+01
1.435203878198561611e+01,-6.465805067525835170e+00,1.559997230640254173e+01,-9.981994010933915362e+00,6.422746480137790925e-01,1.790014183801296710e+01,-2.671588839399648307e+00,7.371801515271475758e+00,-5.823369675474409313e+00,1.074900249751574144e+01,7.372035141808757963e+00
7.318820359636130313e+00,-1.488222040997457185e+01,4.924105539090097849e+00,-2.231075651927453052e+00,-8.363347110735848133e+00,1.305307501698205463e+01,-1.283571022077632051e+01,-3.976495962742030876e+00,-1.117226248102749153e+01,1.043946782598569634e+01,9.568116483571554198e+00
9.253399424665611051e+00,-1.303685701387482077e+01,2.321772280656447407e+01,-1.779326221575606581e+01,5.518609215182556760e+00,1.903969213985359232e+00,-1.248830698256992555e+00,-1.009202159724877390e+01,1.671061696028981025e+00,-6.975464352606569385e+00,7.929348572045363142e+00
-3.044975612721662728e+00,-1.231482786193513590e+00,1.713427663331011530e+01,-1.022809323906516710e+01,-1.098251185601518642e+01,2.281302929895322151e+01,-1.085833678812524283e+01,1.827653708694911927e+01,-3.878276469598309184e+00,3.949136819983084301e+00,1.642037853891656596e+01
6.539792462631374370e+00,-8.481261796695580557e+00,2.977959080225231858e+01,-1.829555600786251546e+01,-1.015280260617295838e+01,-6.458291528113095481e+00,-6.870602172958346188e+00,7.640248966875625491e+00,6.363075495319101549e-01,1.235993035837271492e+01,2.541199194658167571e+00
2.368916746027835529e+01,-1.123732953425797199e+01,1.558109331509067630e+01,-2.953791790585355415e+01,-6.246320864014407448e+00,1.657166558361652164e+01,-2.114199221247064031e+01,7.534654140090387919e+00,-4.540535439475537061e-01,9.669409881642284654e-01,1.056950634143974455e+01
5.131545959783167632e+00,-1.736912344046830370e+00,2.036929788914872574e+01,-1.295182427634789413e+01,-1.121887849520742009e+01,2.310340950226033385e+01,-1.082468804755251313e+01,2.194686347092827106e+01,-9.127758781987527215e+00,6.685158683126672052e+00,3.546113519197453101e+00
3.994279891525485127e-01,-1.173198445254336164e+01,1.225105187486902025e+01,-3.655745590721082294e+00,3.712895476185386734e+00,2.190937478293434992e+01,3.894659980668617294e+00,1.891993371431061632e+01,-9.640601751979138712e+00,-4.643101489490852885e+00,1.084978363707403304e+01
1.355404588968377766e+01,-1.339692100966395572e+01,1.090857033142250287e+01,-9.096017471191597537e+00,-5.092504498838798632e+00,-9.136727708888248145e-01,3.964929461803567534e+00,1.227603154478475567e+00,-8.529781498639650295e+00,-6.923583244497291123e-01,1.542460800490934147e+01
8.771807846338219861e+00,-1.198129643143506229e+01,1.421109698401650157e+01,-5.983809518979693820e+00,-6.417562743191817631e+00,1.089221571554958246e+00,-5.577396228761744013e+00,-1.161493609518519676e+01,-8.538490202507631466e+00,1.857916085264660566e+01,4.728112349682779936e+00
8.823293303526604348e+00,-1.936889417278316472e+01,5.367472057882498149e+00,-1.065529608696902564e+01,-1.232211246034545127e+01,-3.971903587762815491e+00,-1.636821989708458602e+01,1.316441891801668262e+00,-8.060838007502997726e+00,6.675091164567230173e+00,5.798937441100620482e+00
1.044086262549499899e+01,-2.012249647792690865e+01,8.223159931726497618e+00,-2.154362169601249377e+00,1.227663919727163488e+01,-4.383862232138726611e+00,-1.154385247828061090e+01,3.127246354538691264e+00,-2.374297407593086717e-01,-1.694637788466747397e+00,4.206813025917786497e+00
2.003450411661282615e+01,-8.874773368830648934e+00,1.600457863315095253e+01,-9.744514400862415826e+00,2.627107455953927584e-01,-3.748368438677864845e+00,-1.296346777652331461e+01,5.900936411722748076e-01,-1.551200754195252074e+01,3.285388090634058234e+00,1.460571214092493975e+01
1.679821909022636817e+01,-3.576955771317399169e+00,1.300272597873314595e+01,-2.170050552788912768e+01,-6.941024289949958792e+00,1.688670088501385180e+01,-1.645410492246837819e+01,1.109114821475623103e+01,-4.646013260537924516e+00,-9.688927281413353132e-01,1.602112820413795546e+01
1.036343821474491023e+01,-1.369186086112251033e+01,2.472191060656082584e+01,-1.777026056678953125e+01,-2.132137863355673701e+01,1.142612156651519584e+01,6.919743810306083986e+00,4.733365343974709205e+00,-8.313598847761351607e+00,-5.021041441299872510e+00,-4.055303281058156628e+00
-5.689177626304490865e+00,-9.707422951713404302e+00,2.225818021854308881e+01,7.890771610122687463e+00,-1.139764054989179876e+01,3.444540668482105161e+01,-9.836410903675032458e+00,-1.798408802428026476e-01,-1.326105171775085267e+01,1.520068901089015334e+01,7.595782424918994025e+00
2.174560595467713409e+00,-2.044552349204010255e+01,1.512752518684087732e+01,-1.115762710746552955e+01,-5.728934318474051324e+00,1.102885781513029073e+01,-1.034112149042102935e+01,-5.499315563822189112e+00,-1.062186778936971976e+01,9.403746669715864925e+00,1.721461355976405372e+01
-1.035307328768899282e+01,-1.547886548636638793e+01,8.318189606622755861e+00,5.467742861203683802e+00,-6.023321559945203241e+00,5.048846728377147208e+00,-5.568815168190712761e+00,-7.085056953139590163e-01,-2.051580127039225943e+01,4.497374426396065772e+00,6.213962534675776084e+00
4.420029745599240556e+00,-1.570126502370097654e+01,1.738772590571914733e+01,-7.892212771787177950e+00,-7.553673525882430795e+00,7.557161724707653683e+00,-3.218309160858840556e+00,1.497516799112415953e+01,6.162222851570353654e-01,-1.632723600637047312e+01,2.756287507720224284e+01
8.607820885559577917e+00,-4.718638928678778655e+00,1.254730116995387590e+01,-1.037961419716130962e+01,-1.140476081059418156e+01,9.818978288429130785e+00,3.996258779403593309e+00,1.838333431961535425e+00,-8.188906212373272098e+00,4.430095507923786258e+00,1.030525042764700849e+01
-4.063509883605258999e+00,-1.533476743441982038e+01,1.860031719275305306e+00,-1.810586567522213386e+01,-9.271572217954579642e+00,-5.593274331368878194e+00,-1.232931082965985148e+01,2.265937433132180878e+00,-9.130995406122179858e+00,-2.345075589662312332e+00,1.148362346825610381e+01
1.645299298255207887e+01,-1.532002551241756549e+01,1.728397867900434193e+01,-5.896653576220588278e+00,-2.940963539950960381e+00,1.214807335955785916e+01,-3.422622751402124130e+00,1.568434346590121287e+01,-2.090340903026201858e+01,-3.069002249448937736e-01,-8.481797142215482310e+00
-1.907518357856323732e+00,-1.019101050905005046e+01,5.041437441741269510e+00,-3.153988506519408830e+01,7.613683433227764752e-01,2.671201436241294580e+00,2.149599979140328188e+00,1.192099597330379623e+01,-1.035314467678967532e+01,-5.472841622085820923e+00,-7.579770381705161597e+00
5.964974460092941300e+00,-1.786345363635520656e+00,1.828696950083897832e+01,-1.026919439336831275e+01,-1.544384700025976720e+00,1.394643948867020100e+01,3.612964955176984461e+00,4.270497717563590534e+00,-1.327484361581132255e+00,-1.197539328753409116e+01,5.488810618377912398e+00
-3.856944104892186864e+00,-4.035933284334120685e+00,1.479076569990810164e+01,-1.074019698604447548e+01,-2.651420825330435882e+00,1.656552842164806805e+01,5.614044626520175996e-02,5.036015070192256360e+00,-8.640157321501925836e+00,6.169703875953814531e+00,5.285053019380450579e+00
3.756468330041976333e+00,-7.640013096322626041e+00,1.759047651978254834e+01,-1.208322830376336476e+01,1.875248730712709921e+00,8.715672921401939277e+00,-5.288504883830045245e+00,-5.129567913669407453e+00,-7.332132254904163204e+00,1.815674817530075202e+00,-2.368133646582304408e-01
-2.804562962164292017e-01,-7.240245925873646016e+00,3.243397219284501531e+00,-1.984652493010697683e+01,-1.623615132762437696e+01,6.950918107550622338e+00,-9.701443898217332773e+00,-7.181174362695133873e+00,2.530695471191513057e+00,5.381341732021598823e+00,6.830849893170809040e+00
1.829233143268678674e+01,-1.693607294995737078e+01,1.126538054751243045e+01,-7.064395775319230353e+00,-2.008393266889246931e+01,1.288316536056334627e+01,-7.066008989853890476e+00,5.982626782163015022e+00,-1.014144011759958630e+01,5.940498324409395625e-01,-1.874699589562929702e+00
-2.665571929201473900e+00,-1.793276685384433300e+00,-3.312665862600416844e+00,-1.177115074915014326e+01,-2.294882431512378318e+01,6.577024220830622880e-01,4.040897870650306700e+00,2.684115623126688277e+00,-4.217028626233329192e+00,-1.299347188363836381e+01,6.657632353318325258e+00
-2.120838804893063312e+00,-2.257335212119951962e+01,1.063870346374752529e+01,-2.064866986061192122e+00,9.428713197087068565e-01,-1.113631789012751305e+01,1.747897941472711381e+00,2.279420078978691677e+01,-3.726747078817502334e+00,4.053986563128905374e+00,-1.185641106886576424e+00
7.869544928284794238e+00,-2.535747089646420704e-01,1.768465740086774574e+01,-6.441430153092905009e+00,-6.607332246644960883e+00,2.022315351094115954e+01,-1.798874091668599107e+01,1.127126668450311620e+01,-4.873795245748667071e+00,4.363888180640655534e+00,1.425517164607286524e+01
-3.817044490650450150e+00,-7.481047105211435344e+00,1.825576404529437369e+01,-1.559216874536845054e+01,-9.084736124559553261e+00,1.635192693465742764e+01,-6.611916428199250184e+00,1.693210854423098155e+01,8.158061410575118799e+00,1.840866232450124329e+01,8.480180117331041600e+00
6.505177388968763630e+00,-1.036013066493802093e+01,6.863409048267251400e+00,-1.213081818650954524e+01,-1.862942792178201756e+01,2.592085762601496768e+01,-1.167451027946701458e+01,1.011629302841852329e+01,-3.575656619745515741e+00,6.105624399733609486e+00,7.950968047614995982e+00
-4.581975959531255249e+00,-8.698995064614695849e+00,1.796783402708372179e+01,-1.637676890931651386e+01,-7.662659511785050448e+00,1.134234892919168480e+01,-2.097729877226777262e+01,-1.466657624325737075e+01,-2.345375503992631838e+00,-5.000721593825305789e+00,2.049447874223874067e+01
1.414267377308835094e+01,-8.245599748839294918e+00,8.951280959206158627e+00,-1.344385249028515972e+00,-4.023252970345132518e+00,6.831361904380483629e+00,-1.119059753307097793e+01,1.775618823281862291e+01,-1.365639621021340844e+01,6.322343732109013459e+00,8.006351491192731373e+00
8.477334240033783885e+00,-6.103667811309081870e+00,2.193613635384016192e+01,-2.177893619313852014e+01,-3.409943514760942485e+00,7.202289880045936954e+00,-4.957103291708790493e+00,8.681733380382295806e+00,1.017288185524699351e+00,-3.485637730612908491e+00,1.355186833989452566e+01
-1.269272213890932122e+01,-1.149890531511531400e+01,2.647860996248674326e-02,-8.809047808829159720e+00,-1.623366429345687223e+01,-6.701839846281293589e+00,-1.063546665894047294e+01,-8.274252625702771979e+00,-1.242876580934334108e+01,-2.396439702295381835e+00,9.134137656837991059e+00
1.125809854015328071e+01,-3.290023555354840923e+00,1.141226513525029596e+01,-5.629755810951012407e+00,-1.090169988388885258e+01,1.629055945830318919e+01,-4.331473451167946465e-01,3.445940599965392259e+00,2.640787198707857719e+00,1.211952596505317459e+01,1.208952729529596226e+01
1.455237707738275432e+01,-3.859361316636970685e+01,1.916129786243109123e+01,-1.137903503596800014e+01,-2.467981701618051460e+01,2.939410200684755381e+01,-1.025599145086407660e+01,4.409564135485936731e+00,-2.089903613327579635e+01,-6.997667624910568485e+00,2.424330481095328338e+00
-2.624697064931957868e+00,-1.572712113408753964e+01,1.366546524360351178e+01,-1.791980161884359291e+01,-1.148791025099077601e+01,1.230312130141673777e+01,-7.562114428726786741e+00,2.464290206105354031e+01,-5.237627831711713533e+00,-4.054726474413592463e+00,2.370329317799649971e+01
6.920195046293505570e+00,-1.030981420695331963e+01,1.077404963495849444e+01,-1.828034031515895919e+01,8.517629296182008147e+00,1.582374646226921300e+01,-7.142618807974849382e+00,1.145346754758695518e+00,-1.148390232854195858e+01,4.353792351904498759e+00,5.162480877338821550e+00
-1.354472694397233390e+00,-1.171457738348019006e+01,7.141601976414690078e+00,-7.691646792020591761e+00,4.206361814776353292e+00,3.727258817415798831e+01,-1.212074522193123727e+00,-3.334619731737573645e-01,7.861861203417186417e-01,1.214559347986023496e+00,1.090338712130209053e+01
2.650078136604653523e+00,-1.098814567643558249e+01,1.701070172745460596e+01,3.532394970244201460e-01,4.991599834164845539e+00,1.818509474087048616e+01,-6.218851301844105173e+00,1.650748532919218903e+01,-1.587887816617719849e+01,1.246112024100359683e+01,5.675488328128885485e+00
-7.075290511199734844e+00,-1.558605083439812233e+01,1.859835262659298394e+01,-4.188270703711769904e+00,7.546100915081134453e+00,1.118928802786178167e+01,5.017643322689353980e+00,1.190668858155894227e+01,-5.339531805288580735e+00,3.426983516064963098e+00,9.005858997820697098e+00
2.702074291418101293e+00,-2.761471730651948953e+00,-4.419635091320982312e+00,-2.073650954744395847e+01,-1.272705014780741273e+00,4.919792423616907051e+00,-4.050494407537510888e+00,3.356981832695264956e+00,-1.330720474694787114e+01,1.704807722271074910e+00,1.221248218426808663e+01
3.968172667262158448e+00,-9.484449699852302018e-01,1.639053186935290185e+01,4.925582618753148623e+00,-3.025214662862418180e+01,1.420828018101402712e+01,-1.177589865618441323e+01,1.496645824321975482e+01,-1.094911898282459006e+01,9.677463882567247655e-01,2.223106820352807489e+01
6.164128712949414890e+00,-2.874676933048083249e+00,1.214281487731424214e+01,-1.856587948992897452e+01,-8.218339255163021662e+00,1.186442871247711928e+01,-1.541534019359789909e+01,-1.716388010308668832e+00,-3.357698486386199832e+00,-3.575378411635878884e+00,1.300677672555895192e+01
6.421901298991270934e+00,-2.985770322743087846e+00,1.506322719260788645e+01,-1.786616684483614037e+01,-3.701180915087221912e+00,1.347164719784990794e+01,6.769540675606883440e+00,1.193764788611928651e+01,-5.617473787655303141e+00,-7.877080574855802375e+00,7.426478405796945736e+00
5.306217398159237320e+00,4.530284447970274186e-01,5.640080860711346844e+00,-1.718205523955415970e+01,-1.678295429901258728e+01,1.067808364643039454e+01,-2.978875654688850183e+00,-4.515276849674527249e+00,-7.587651757880313319e+00,-1.919394045502118562e-01,1.932256298187238031e+01
-5.065201545403531291e+00,-8.200100373812208687e+00,1.824401669841228468e+01,-5.892664168983191786e+00,-1.238392419426115154e+01,1.119660203186790604e+01,-1.076395893527026359e+01,1.746790597317597715e+01,-1.194463139176227884e+01,1.101278484939030911e+00,-6.292008492535661190e-01
4.948454372564249582e+00,-1.745205992416147467e+01,8.550798153464736373e+00,-1.080690808670649083e+01,-1.739468052176577828e+01,1.402076110708618373e+01,-3.312169683715358470e+00,5.145594896043550470e+00,-1.270845406694810720e+01,-4.565843319204651252e+00,1.512559947768705726e+01
1.072311112332079119e+01,-4.492009061499044442e+00,1.596781728707305703e+01,-3.855716435275533982e+00,-6.046073775052452248e+00,3.080459996334583650e+01,3.318896773490957131e+00,1.175164781886146415e+01,-1.820406107615016644e+00,-5.464691952130041663e+00,9.595698202576077307e+00
6.734583723545370049e+00,-1.527275264335866467e+01,1.234650054322384527e+01,-2.557017516408004454e+00,-9.607264187883245654e+00,2.009157912819254221e+01,2.806207505124246993e+00,7.852910044120988253e+00,-2.008645512700183389e+01,8.323809025385680016e+00,6.420560765564783168e+00
1.136949340274912501e+01,-7.523821705376111169e+00,7.167411012007466553e+00,-2.276482268226942196e+01,4.468008817276666100e+00,4.097129788877081680e+00,-4.207444843931448020e+00,1.632636286944152459e+01,-1.751807992652292256e+00,-5.833614056451837726e+00,1.970732593251112519e+01
5.219670890659203977e+00,-4.916630824355081586e+00,8.658581199788740079e+00,-1.983949227724191289e+01,-1.503031895121758588e+01,2.833400669431343033e+01,-2.388901021891299337e+01,1.191398878541177453e+01,-1.013370407321740174e+01,-1.028749936221077022e+01,6.843040856835600039e+00
-3.569495974712354247e+00,-1.306180033267546392e+01,2.450245008544398573e+01,-7.930906337676264073e+00,-1.761516338044771146e+01,1.801494349600397271e+01,7.785350620281743517e-01,5.065637873608022090e-01,-5.792574707198738793e+00,5.336665575409598183e+00,3.293638525499356540e+00
7.028270103332796559e+00,-3.227727075497282883e+00,1.367317850095030352e+01,-1.194953446870628078e+01,9.961165749038647377e-01,2.913761201056303918e+01,-3.483377536037759459e+00,8.300979288727504013e+00,-9.124403691000139816e+00,-3.578208675005456918e+00,5.922978770841648810e+00
3.094354915708072085e+00,-7.523220597226697670e+00,1.665856096884098037e+01,-1.021446008874582567e+01,-1.719005293142079083e+01,1.468281870000691924e+01,-6.064862586539160105e+00,-2.811413180223348185e+00,-1.099483258368887917e+01,-1.207144918425676394e+01,1.083767645936736024e+01
6.261314973157524832e+00,-1.066181069437386064e+01,1.350712691274127231e+01,-1.297809243543381719e+01,-5.928816017024432838e+00,9.793847552023867920e+00,-1.498649331521136574e+01,6.292032326837660783e+00,-1.339280527488227435e+01,-3.499053258431281677e+00,3.964496348499620737e+00
1.540230944860728712e+01,-2.715081372770907109e+00,-1.577515846304207159e+00,-1.577475700516188795e-01,-2.804421805658656730e+00,2.144358536392599746e+01,-8.718362511347915955e+00,1.335217060894115626e+01,-4.310921870208309414e+00,2.244199614391824582e+01,9.061423403120450359e+00
